CCL2 	0.054 	-0.0644
MYC 	0.0292 	-0.0568
PYCR1 	0.0155 	-0.0526
FABP5 	0.0111 	-0.0486
GBP2 	0.0205 	-0.0483
CXCL2 	0.0205 	-0.0423
PLAC8 	0.0107 	-0.0418
C3 	0.1014 	-0.0406
ATF3 	0.0128 	-0.0391
POU2AF1 	0.0471 	-0.0349
FAM57A 	0.0124 	-0.0344
F3 	0.0138 	-0.0343
CFI 	0.0175 	-0.0319
MAPK13 	0.0236 	-0.0318
OSMR 	0.0134 	-0.0312
HMGCS2 	0.0882 	-0.0308
SRM 	0.0167 	-0.0308
FAM129A 	0.0358 	-0.0306
LGALS3 	0.0144 	-0.0292
BBOX1 	0.0474 	-0.0291
PSMB8 	0.0162 	-0.0284
TNFAIP3 	0.0193 	-0.0281
NMI 	0.0122 	-0.0275
EVI2A 	0.0272 	-0.027
CRIP1 	0.0324 	-0.0267
CXCL10 	0.0553 	-0.0263
IGJ 	0.0517 	-0.0255
CTSS 	0.025 	-0.0254
TFPI2 	0.025 	-0.0247
SLC37A4 	0.012 	-0.0246
LGALS1 	0.0157 	-0.0246
NDUFAF4 	0.0117 	-0.0245
PSMB10 	0.0178 	-0.0242
MCM6 	0.0101 	-0.0241
COL3A1 	0.0198 	-0.0239
MCM2 	0.0101 	-0.0234
PSMB9 	0.0173 	-0.0234
MZB1 	0.0421 	-0.0227
PLAUR 	0.0165 	-0.022
CCL17 	0.0152 	-0.0217
BYSL 	0.0135 	-0.0215
AQP3 	0.012 	-0.0214
GOLM1 	0.0118 	-0.0214
CEBPB 	0.0297 	-0.0211
WDR74 	0.0134 	-0.021
PSPH 	0.0142 	-0.0207
ARHGDIB 	0.0109 	-0.0204
METTL1 	0.019 	-0.0204
MRTO4 	0.017 	-0.0202
MRPS18B 	0.0166 	-0.0201
ADM 	0.029 	-0.0195
ANXA1 	0.0128 	-0.0191
ASPA 	0.0144 	-0.019
UPP1 	0.0302 	-0.0188
TAGLN2 	0.0141 	-0.0187
IL2RG 	0.0208 	-0.0185
NFKBIA 	0.0129 	-0.0184
ABLIM1 	0.0097 	-0.0183
ABHD6 	0.0136 	-0.0182
NME1 	0.0099 	-0.018
IL7R 	0.0188 	-0.0179
UGT2B28 	0.0132 	-0.0179
SLC2A2 	0.023 	-0.0175
DPP4 	0.01 	-0.0174
PNO1 	0.0121 	-0.0172
GDF15 	0.0139 	-0.0172
FEN1 	0.0139 	-0.0168
LY75 	0.0154 	-0.0168
RRAD 	0.0137 	-0.0168
KRT8 	0.0101 	-0.0166
ALOX5AP 	0.0104 	-0.0166
HN1 	0.014 	-0.0165
PLS1 	0.01 	-0.0164
CXCL3 	0.0258 	-0.0162
ECI2 	0.0106 	-0.0161
ACOX2 	0.0267 	-0.0161
BHMT 	0.0591 	-0.016
ADRB2 	0.011 	-0.016
KLK8 	0.0149 	-0.0159
TSEN2 	0.0122 	-0.0158
CASP4 	0.0178 	-0.0157
MTHFD2 	0.0122 	-0.0157
TNFAIP8 	0.0098 	-0.0157
HOXB7 	0.0122 	-0.0152
GTF3A 	0.0104 	-0.015
ST3GAL1 	0.0107 	-0.015
LCN2 	0.128 	-0.015
LCP1 	0.0159 	-0.015
MMP9 	0.0109 	-0.0146
OAS1 	0.0105 	-0.0146
PLTP 	0.0107 	-0.0146
S100A4 	0.0422 	-0.0146
AGT 	0.0186 	-0.0145
PLEKHF1 	0.0145 	-0.0145
GJB3 	0.0102 	-0.0143
TUBB2A 	0.0183 	-0.0142
TMEM97 	0.0103 	-0.0142
RRP12 	0.0204 	-0.0142
TNFRSF17 	0.0105 	-0.0141
APOC2 	0.0096 	-0.0141
HMBS 	0.0138 	-0.014
EDN1 	0.0184 	-0.0138
STRA6 	0.0276 	-0.0137
CD48 	0.0338 	-0.0137
SCO2 	0.0102 	-0.0137
SDF2L1 	0.0187 	-0.0136
THBD 	0.0147 	-0.0134
LY6D 	0.0199 	-0.0133
AEN 	0.0196 	-0.0133
ASB13 	0.0206 	-0.0133
CCDC109B 	0.0158 	-0.0132
SLC19A2 	0.0158 	-0.0131
TAGLN 	0.0201 	-0.013
PDK4 	0.0473 	-0.013
CKS1B 	0.0148 	-0.013
SERPINA7 	0.0157 	-0.0129
PLEK2 	0.0129 	-0.0129
ALAS2 	0.0307 	-0.0128
PCDH8 	0.0108 	-0.0128
IRF1 	0.0115 	-0.0128
MTX2 	0.0102 	-0.0127
ATIC 	0.0096 	-0.0127
EVI2B 	0.0138 	-0.0126
IL1RN 	0.0118 	-0.0126
AVPI1 	0.0159 	-0.0125
NLE1 	0.012 	-0.0125
PPAN 	0.0114 	-0.0125
TSR1 	0.011 	-0.0125
LRRC59 	0.014 	-0.0124
ICAM1 	0.0213 	-0.0124
UPK1B 	0.0228 	-0.0124
KRT18 	0.0314 	-0.0123
LRRC20 	0.0116 	-0.0122
FST 	0.026 	-0.0122
CCL19 	0.0237 	-0.0121
BAG2 	0.0236 	-0.012
POLR1E 	0.0163 	-0.0118
TOMM40 	0.0101 	-0.0116
MAOB 	0.0289 	-0.0115
SLC2A5 	0.0268 	-0.0114
KCNJ15 	0.0131 	-0.0114
SERPINB6 	0.0227 	-0.0113
SASH3 	0.0142 	-0.0111
ENO1 	0.0172 	-0.0111
SPRR1A 	0.0455 	-0.011
GALNT12 	0.0112 	-0.011
S100A6 	0.0275 	-0.011
TNFRSF12A 	0.0261 	-0.0109
SLC12A7 	0.0099 	-0.0109
ANGPTL4 	0.0397 	-0.0109
CASP1 	0.0208 	-0.0108
DRAM1 	0.0126 	-0.0107
SLPI 	0.0722 	-0.0107
CCL5 	0.0502 	-0.0107
MAGOHB 	0.0099 	-0.0106
UTP20 	0.0461 	-0.0105
GDPD2 	0.0202 	-0.0105
MREG 	0.011 	-0.01
PHYH 	0.0117 	-0.01
CALML3 	0.0096 	-0.01
RCN3 	0.0098 	-0.0099
PHGDH 	0.0152 	-0.0099
PSCA 	0.0101 	-0.0099
PTPRC 	0.0119 	-0.0098
GOT1 	0.0099 	-0.0097
AK5 	0.0102 	-0.0096
SORD 	0.0123 	-0.0096
CYP27B1 	0.075 	-0.0096
SNRPA1 	0.0099 	-0.0095
GNL2 	0.0119 	-0.0095
APOB 	0.0131 	-0.0095
OLFM1 	0.0124 	-0.0094
CD74 	0.023 	-0.0093
GMFB 	0.0103 	-0.0092
MRPL34 	0.0101 	-0.0092
IGFBP1 	0.0262 	-0.0092
RGS19 	0.0108 	-0.0092
SFXN1 	0.0105 	-0.0091
MRPL19 	0.0096 	-0.0091
ACAA2 	0.0218 	-0.0091
LSP1 	0.0206 	-0.0091
RFC5 	0.0105 	-0.009
EFNA4 	0.0105 	-0.009
CP 	0.0176 	-0.009
MANF 	0.0307 	-0.0089
TMEM47 	0.012 	-0.0089
SLC3A2 	0.0135 	-0.0088
GC 	0.0181 	-0.0087
FGA 	0.028 	-0.0087
CYP27A1 	0.011 	-0.0087
AK2 	0.0108 	-0.0087
CCL11 	0.0109 	-0.0087
SPN 	0.012 	-0.0086
HSPBP1 	0.0098 	-0.0086
GSTM5 	0.013 	-0.0086
TNIP1 	0.0145 	-0.0085
BASP1 	0.0298 	-0.0085
PSMC4 	0.0106 	-0.0085
CYP2E1 	0.0162 	-0.0084
VIM 	0.0271 	-0.0084
GRAMD3 	0.0102 	-0.0084
POLR3E 	0.0291 	-0.0084
SERPINA10 	0.04 	-0.0084
FTCD 	0.0363 	-0.0083
CXCL13 	0.0135 	-0.0083
KCNS1 	0.01 	-0.0082
GREM2 	0.0408 	-0.0082
POPDC3 	0.0155 	-0.0082
GPT 	0.0308 	-0.008
GLRX 	0.0181 	-0.0079
CD3E 	0.012 	-0.0079
P2RY6 	0.0172 	-0.0078
CXCR4 	0.0221 	-0.0077
PDHX 	0.0097 	-0.0076
GPR35 	0.0118 	-0.0076
DPYSL3 	0.0142 	-0.0076
PIEZO1 	0.0157 	-0.0075
UPB1 	0.0118 	-0.0075
CYP26B1 	0.0609 	-0.0075
CD79A 	0.0189 	-0.0074
SLA 	0.0106 	-0.0074
SLC13A2 	0.018 	-0.0073
ODAM 	0.0108 	-0.0073
AIM1L 	0.0154 	-0.0073
SLC25A15 	0.0107 	-0.0072
HLA-DQA1 	0.0164 	-0.0072
ATP2C2 	0.0116 	-0.0072
ABCC4 	0.0126 	-0.0071
SLCO4C1 	0.0406 	-0.0071
UCHL1 	0.0116 	-0.007
SDHAF1 	0.0106 	-0.007
THBS2 	0.0103 	-0.0068
TNNC1 	0.0216 	-0.0068
FGB 	0.0216 	-0.0068
FSTL3 	0.0101 	-0.0068
GUK1 	0.0117 	-0.0068
MCM5 	0.0096 	-0.0068
ITGA1 	0.0101 	-0.0067
CNN2 	0.0129 	-0.0067
HDDC2 	0.0097 	-0.0066
USH1C 	0.0114 	-0.0066
SHMT1 	0.0103 	-0.0066
GAMT 	0.0139 	-0.0066
MMP12 	0.053 	-0.0065
PHLDA3 	0.029 	-0.0065
LRPPRC 	0.0101 	-0.0065
KLF11 	0.0171 	-0.0065
ADIPOQ 	0.0208 	-0.0065
CYP4A11 	0.0163 	-0.0065
ENTPD3 	0.0101 	-0.0065
POLR2I 	0.0105 	-0.0064
NEFL 	0.0101 	-0.0064
CYP24A1 	0.0277 	-0.0064
CLDN15 	0.0124 	-0.0064
HSPA5 	0.0136 	-0.0063
BANF1 	0.0102 	-0.0063
DNASE1 	0.037 	-0.0063
MMACHC 	0.0117 	-0.0062
LYZ 	0.0568 	-0.0062
LTC4S 	0.0176 	-0.0062
TMPRSS4 	0.0186 	-0.0062
TACSTD2 	0.013 	-0.0062
GUCA2A 	0.0186 	-0.0062
RFC4 	0.0115 	-0.0062
ZNF804A 	0.0106 	-0.0061
CA14 	0.0146 	-0.0061
SLMO2 	0.0105 	-0.0061
EEF1A2 	0.0122 	-0.0061
PAPPA 	0.0216 	-0.006
STX18 	0.0099 	-0.006
NNAT 	0.0396 	-0.006
PLEKHG6 	0.0184 	-0.006
WFDC2 	0.0103 	-0.006
LTB 	0.0346 	-0.006
TOR3A 	0.0102 	-0.0059
CD34 	0.0138 	-0.0059
PTK2B 	0.0097 	-0.0059
ETHE1 	0.0182 	-0.0058
BBC3 	0.0118 	-0.0058
GSTO1 	0.0154 	-0.0058
CLEC7A 	0.0255 	-0.0058
TLR1 	0.0204 	-0.0057
SLC7A8 	0.0162 	-0.0057
PLCL2 	0.0185 	-0.0057
NTF3 	0.0168 	-0.0056
CD28 	0.0146 	-0.0056
VNN1 	0.0126 	-0.0056
SLIRP 	0.0103 	-0.0056
SEC13 	0.0126 	-0.0055
FUT1 	0.0103 	-0.0055
SOCS3 	0.0217 	-0.0055
UPK2 	0.0133 	-0.0054
EFHD2 	0.013 	-0.0054
TSKU 	0.0174 	-0.0054
ABCC2 	0.0185 	-0.0054
ICAM2 	0.0114 	-0.0053
CRYL1 	0.0138 	-0.0052
