MICALL1 	-0.0097 	0.0313
CLIC3 	-0.0162 	0.0281
PLOD2 	-0.0287 	0.0249
USP11 	-0.0128 	0.0245
FOS 	-0.0916 	0.0236
FGF9 	-0.0172 	0.0228
FAM117A 	-0.011 	0.0224
BRD2 	-0.0125 	0.0216
NAP1L3 	-0.0183 	0.0209
OAZ2 	-0.0098 	0.0209
PDGFC 	-0.0147 	0.0208
SFRP1 	-0.0167 	0.0207
RPS6KA5 	-0.0102 	0.0198
PPM1D 	-0.0138 	0.0198
PFN2 	-0.0154 	0.0193
GPM6B 	-0.0149 	0.0192
RORA 	-0.0101 	0.0191
MYLIP 	-0.0172 	0.0186
SGCB 	-0.0102 	0.0185
RBBP6 	-0.0111 	0.0182
PIK3R1 	-0.0114 	0.0181
LUC7L3 	-0.0101 	0.0179
INSIG1 	-0.0158 	0.0178
CYP4B1 	-0.0212 	0.0177
PROM1 	-0.0185 	0.0172
OSR2 	-0.0179 	0.0168
NUDT11 	-0.0155 	0.0167
TSPYL2 	-0.0115 	0.0166
CIRBP 	-0.0305 	0.0166
PTPLB 	-0.014 	0.0166
NR3C2 	-0.0116 	0.0165
MYO5A 	-0.0381 	0.0164
SLC6A15 	-0.0394 	0.0163
ITGA6 	-0.0163 	0.0161
AZGP1 	-0.0121 	0.0156
LMO4 	-0.0151 	0.0154
HS3ST3A1 	-0.012 	0.0152
CCNL1 	-0.013 	0.0145
STK32B 	-0.0171 	0.0144
CELSR2 	-0.0228 	0.0139
CLK4 	-0.0131 	0.0138
SUSD4 	-0.014 	0.0137
PRKAR2B 	-0.0167 	0.0137
KDM4B 	-0.0096 	0.0135
PIGP 	-0.0132 	0.0134
DIO1 	-0.0287 	0.0133
VAMP2 	-0.0104 	0.0133
CHRDL1 	-0.0327 	0.0133
BHLHB9 	-0.0158 	0.013
FAM53C 	-0.0137 	0.0129
IGFBP4 	-0.0148 	0.0128
SMTN 	-0.0147 	0.0126
NRN1 	-0.0116 	0.0126
ETV5 	-0.01 	0.0122
PDK3 	-0.0109 	0.012
TTLL7 	-0.0128 	0.0117
APPL2 	-0.0121 	0.0117
UXS1 	-0.0146 	0.0115
WSCD1 	-0.0159 	0.0114
PIAS3 	-0.0098 	0.0113
CES1 	-0.013 	0.0112
PLEKHB1 	-0.0258 	0.0112
SLIT2 	-0.0187 	0.011
NAALAD2 	-0.0144 	0.0108
ABLIM3 	-0.0136 	0.0108
JAM3 	-0.0105 	0.0108
PLCD1 	-0.0108 	0.0106
CCBL2 	-0.0162 	0.0106
TNRC6B 	-0.0105 	0.0103
CCNT1 	-0.0103 	0.0103
SREBF1 	-0.0377 	0.0102
FADS2 	-0.015 	0.0099
TMEM164 	-0.0107 	0.0099
WWC2 	-0.0098 	0.0099
GABARAPL1 	-0.012 	0.0099
CDK19 	-0.0099 	0.0098
MYL6 	-0.0136 	0.0098
ORAI3 	-0.0126 	0.0096
ZBTB16 	-0.0147 	0.0096
SLC26A4 	-0.0226 	0.0094
IDI1 	-0.0127 	0.0094
ZBED5 	-0.0128 	0.0093
SLC2A1 	-0.01 	0.0093
WDR19 	-0.0102 	0.0093
EGF 	-0.0165 	0.0093
AACS 	-0.0147 	0.0091
CAPN6 	-0.0151 	0.009
BTG2 	-0.0249 	0.009
DKK3 	-0.0185 	0.0089
HDAC5 	-0.0101 	0.0087
TOB1 	-0.0105 	0.0087
HEXIM1 	-0.01 	0.0086
HOMER2 	-0.012 	0.0086
RNF34 	-0.0122 	0.0083
C9 	-0.0115 	0.0081
NPY1R 	-0.0157 	0.0079
PDZRN4 	-0.0255 	0.0079
EGR1 	-0.0907 	0.0078
KCNK3 	-0.0101 	0.0077
SLC16A2 	-0.0099 	0.0077
